area,year,title,url
전국,21년, 점포철거비 지원(2021년 희망리턴패키지 추경사업 시행 수정 공고),https://www.sbiz.or.kr/sup/ssup_c01/1220500_1463.jsp?gubun=policycomeback
전국,21년, 법률자문ㆍ채무조정(2021년 희망리턴패키지 추경사업 시행 수정 공고),https://www.sbiz.or.kr/sup/ssup_c01/1220499_1463.jsp?gubun=policycomeback
전국,21년, 2021년 폐업(예정) 소상공인 법률자문 및 개인파산ㆍ개인회생 지원 공고,https://www.sbiz.or.kr/sup/ssup_c01/1220232_1463.jsp?gubun=policycomeback
전국,21년, 법률자문ㆍ채무조정(2021년 희망리턴패키지 추경사업 시행 공고),https://www.sbiz.or.kr/sup/ssup_c01/1220226_1463.jsp?gubun=policycomeback
전국,21년, 2021년 재기 소상공인 심리상담 지원사업 모집 공고,https://www.sbiz.or.kr/sup/ssup_c01/1220223_1463.jsp?gubun=policycomeback
전국,21년, 2021년 2차 소상공인 희망회복자금 확인지급 시행 공고(코로나19),https://www.sbiz.or.kr/sup/ssup_c01/1220219_1463.jsp?gubun=policycomeback
광주/전라/제주,22년, [전북] 2022년 폐업(예정) 소상공인 사업재기 지원(사업정리비용) 모집 공고,https://www.sbiz.or.kr/sup/ssup_c01/1221230_1463.jsp?gubun=policycomeback
